date,usd_mxn,udi,cetes_28d_carry,tiie_28d_carry,policy_rate_carry
2019-10-03,19.7368,6.293593,114.80103935182757,115.668603352587,115.04478400669018
2019-10-04,19.5255,6.294321,114.82543457268983,115.69433158429105,115.06955059213607
2019-10-07,19.5522,6.296505,114.89865134358983,115.77152650725667,115.14388234323802
2019-10-08,19.584,6.297233,114.92306730700035,115.79726155283652,115.16867026235357
2019-10-09,19.5689,6.297961,114.94764807417435,115.82299813753477,115.19346351775728
2019-10-10,19.4764,6.298689,114.97223409890134,115.84875266809284,115.21826211059789
2019-10-11,19.3217,6.299214,114.99682538230583,115.87451292545697,115.24306604202448
2019-10-14,19.2652,6.30079,115.07063079583332,115.95180391986226,115.317509879314
2019-10-15,19.252,6.301316,115.09524312519801,115.97756680025154,115.34233517657968
2019-10-16,19.2135,6.301841,115.11976480616384,116.0033315388761,115.36716581818018
2019-10-17,19.1602,6.302367,115.14429171161002,116.02910200120893,115.39200180526603
2019-10-18,19.1492,6.302892,115.16882384264969,116.05487013094502,115.41684313898799
2019-10-21,19.1422,6.304469,115.24245160046407,116.13222047191289,115.49139923148188
2019-10-22,19.105,6.304995,115.26700464501339,116.15800537334218,115.51626196326087
2019-10-23,19.1258,6.30552,115.29149888350044,116.18381019689699,115.54113004743351
2019-10-24,19.0878,6.306046,115.31599832701318,116.2096078437528,115.56600348515205
2019-10-25,19.082,6.306572,115.34050297665766,116.23540476267178,115.590882277569
2019-10-28,19.0543,6.31126,115.41404817344578,116.31277367847818,115.6655507945389
2019-10-29,19.1167,6.312823,115.43857365868264,116.33857249786215,115.6904510172794
2019-10-30,19.1643,6.314387,115.46300815677372,116.36436088143249,115.71535660048451
2019-10-31,19.1948,6.315951,115.48744782683357,116.39012427416597,115.74026754530821
2019-11-01,19.1058,6.317516,115.51189266995694,116.41586750651412,115.76518385290477
2019-11-04,19.1525,6.322212,115.58525824865877,116.49310710797695,115.8399649638776
2019-11-05,19.2125,6.323778,115.60972379498808,116.51884884872817,115.86490273411287
2019-11-06,19.1953,6.325345,115.63396972317285,116.54458818610232,115.8898458728959
2019-11-07,19.1327,6.326912,115.65822073626757,116.5703154039444,115.91479438138244
2019-11-08,19.1068,6.328479,115.68247683533863,116.59604182494118,115.93974826072841
2019-11-11,19.109,6.332289,115.75527565907753,116.6732551590131,116.0146421354867
2019-11-12,19.2178,6.332964,115.77955211272268,116.69899198273168,116.0396175098353
2019-11-13,19.4543,6.333639,115.80351204781267,116.72470628145119,116.06459826082698
2019-11-14,19.4228,6.334313,115.8274769412781,116.75038960765664,116.08958438961923
2019-11-15,19.2063,6.334988,115.85144679414512,116.77598161736529,116.1137697197004
2019-11-19,19.3687,6.337688,115.94737582015837,116.87725282361836,116.21056143662763
2019-11-20,19.48,6.338364,115.97130607022346,116.90255999544502,116.23477197026027
2019-11-21,19.4138,6.339039,115.99524125922626,116.92786452874402,116.25898754775407
2019-11-22,19.3987,6.339714,116.01918138818614,116.95316641942955,116.28320817015987
2019-11-25,19.4468,6.341741,116.09103142500474,117.02908057072622,116.35590031736042
2019-11-26,19.5185,6.34461,116.1149913239905,117.0543838833495,116.38014112992654
2019-11-27,19.5607,6.34748,116.13905293052598,117.07969689386428,116.40438699266194
2019-11-28,19.6113,6.350352,116.16311952316103,117.10500724778308,116.42863790661875
2019-11-29,19.5352,6.353225,116.18719110292888,117.1303188445163,116.4528938728493
2019-12-02,19.5717,6.361852,116.25943577536482,117.20627865314866,116.52569209571004
2019-12-03,19.5678,6.36473,116.2835273140005,117.23160888340358,116.54996828156332
2019-12-04,19.4707,6.367609,116.30743003905948,117.2569442623001,116.57424952495532
2019-12-05,19.3688,6.37049,116.3313376774564,117.2822685051234,116.59853582693968
2019-12-06,19.3247,6.373372,116.35525023020121,117.30759007267773,116.62282718857031
2019-12-09,19.2302,6.382026,116.42701738462576,117.3835729122624,116.69573164188168
2019-12-10,19.2362,6.384914,116.44978533469208,117.40882994436737,116.72004325264041
2019-12-11,19.1785,6.385294,116.47255773715753,117.43410545636928,116.74435992831805
2019-12-13,19.0455,6.386053,116.51811590276873,117.48462386390676,116.79300847865105
2019-12-16,18.9702,6.387193,116.58648656595179,117.56042949316192,116.86601931742923
2019-12-17,18.9165,6.387573,116.60928570110245,117.58570531205972,116.89036640478704
2019-12-18,18.9542,6.387953,116.63131189951265,117.61095357600588,116.91471856445472
2019-12-19,18.964,6.388333,116.653342258427,117.63617459160609,116.93907579748898
2019-12-20,18.9133,6.388713,116.67537677863136,117.66136670516202,116.96262602803156
2019-12-23,18.9385,6.389853,116.74150531484548,117.73570511863318,117.03330518000857
2019-12-24,18.9643,6.390233,116.76501575688806,117.76045414498,117.05687438730178
2019-12-26,18.9445,6.392013,116.81205084615216,117.80995144706581,117.1040270425735
2019-12-27,18.8452,6.393414,116.83557549528092,117.83469971811633,117.12761049246403
2019-12-30,18.8727,6.397616,116.90617787210145,117.90896590508582,117.19838934263036
2019-12-31,18.8642,6.399018,116.92972147736738,117.93371204930514,117.22199179603965
2020-01-02,18.8817,6.401821,116.9768229131156,117.98321664300093,117.26921096363108
2020-01-03,18.8673,6.403224,117.00038074550783,118.00796853865916,117.29282767972794
2020-01-06,18.827,6.407433,117.07108271222064,118.08222587207075,117.3637063687153
2020-01-07,18.8852,6.408836,117.0946595274891,118.10698213873101,117.38734211513678
2020-01-08,18.798,6.41024,117.11827361716047,118.13173539373759,117.41098262153497
2020-01-09,18.8453,6.411644,117.14189246900659,118.15648563302112,117.43462788886849
2020-01-10,18.7732,6.413049,117.16551608398784,118.18124105782356,117.45827791809613
2020-01-13,18.8215,6.417191,117.23641551734896,118.25551579531397,117.52925658673459
2020-01-14,18.812,6.418572,117.26005819447829,118.28027751485885,117.55292567313053
2020-01-15,18.8077,6.419954,117.28285876134943,118.30504244796354,117.5765995262175
2020-01-16,18.793,6.421336,117.30566376166414,118.32978791934224,117.60027814695545
2020-01-17,18.7388,6.422718,117.32847319628445,118.35452213195592,117.6239615363045
2020-01-20,18.6725,6.426866,117.3969281146022,118.4288051299544,117.69504032562278
2020-01-21,18.7007,6.42825,117.41975529506891,118.45356003991559,117.7187427990217
2020-01-22,18.6883,6.429633,117.44274999714754,118.47831189839893,117.74245004583541
2020-01-23,18.8018,6.431017,117.46574920235533,118.50306563792515,117.76616206702522
2020-01-24,18.8313,6.432402,117.48875291157412,118.52782784101575,117.78987886355262
2020-01-27,18.9407,6.435929,117.55779107211785,118.60212277289732,117.86105791477839
2020-01-28,18.8022,6.437,117.58081280620283,118.6268644935091,117.88479382227513
2020-01-29,18.7067,6.438072,117.60380638737382,118.65159984235135,117.90853450991989
2020-01-30,18.7853,6.439144,117.62680446506735,118.67632716534627,117.93227997867537
2020-01-31,18.9082,6.440216,117.64980704016273,118.7010520594853,117.95603022950442
2020-02-04,18.6797,6.444506,117.74186233215526,118.7999358523792,118.05107907282036
2020-02-05,18.6245,6.445579,117.76472387709143,118.82466504902634,118.07485324846698
2020-02-06,18.6645,6.446652,117.78758986097758,118.84939543243964,118.09863221196841
2020-02-07,18.7763,6.447725,117.81046028467559,118.87412766149193,118.12241596428889
2020-02-10,18.7653,6.450946,117.87909820326234,118.94833243949208,118.19379596380968
2020-02-11,18.674,6.451423,117.90198639483016,118.97307204057932,118.21759888105241
2020-02-12,18.6308,6.4519,117.92491178107358,118.99780422889128,118.24140659193819
2020-02-13,18.6458,6.452377,117.947841625031,119.02253329480786,118.2652190974324
2020-02-14,18.5712,6.452854,117.97077592756919,119.04716434683691,118.28821511225689
2020-02-17,18.5715,6.454284,118.0396055953387,119.11989713025157,118.35722998889229
2020-02-18,18.5952,6.454761,118.06255774087113,119.14410163157123,118.38024389472346
2020-02-19,18.591,6.455238,118.0853503735461,119.1682945033192,118.40326227548077
2020-02-20,18.7992,6.455715,118.10814740646545,119.19247573641216,118.42628513203432
2020-02-21,18.9138,6.456193,118.13094884047865,119.21664929485236,118.44931246525444
2020-02-24,19.1197,6.457624,118.19937955757875,119.28921727990043,118.51842133361956
2020-02-25,19.0878,6.458101,118.22219860446556,119.31341145267733,118.54146658221221
2020-02-26,19.1585,6.458664,118.2448906986977,119.33760556111079,118.5645163118254
2020-02-27,19.3973,6.459227,118.26758714855126,119.36178800090435,118.58757052333048
2020-02-28,19.776,6.45979,118.29028795486226,119.38597534100066,118.61062921759891
2020-03-02,19.6985,6.461478,118.35841652090286,119.4585418908793,118.67983220570157
2020-03-03,19.2837,6.462042,118.38113476140731,119.48270304463531,118.70290883974157
2020-03-04,19.5335,6.462605,118.40316680593234,119.50681531790251,118.72598996090484
2020-03-05,19.8095,6.463168,118.4252029508657,119.53089096173844,118.74907557006391
2020-03-06,20.1623,6.463731,118.44724319697045,119.55493393639489,118.77216566809142
2020-03-09,21.1117,6.465421,118.51338854994668,119.6270300860297,118.84146290411381
2020-03-10,21.0267,6.465984,118.53544520837127,119.651046873806,118.86457096634517
2020-03-11,21.213,6.468021,118.5578681634232,119.67506416255375,118.88768352181086
2020-03-12,22.1518,6.470059,118.58029536015079,119.69905735076468,118.91080057138453
2020-03-13,21.9288,6.472097,118.60272679935642,119.72305933924518,118.93392211594008
2020-03-17,23.0573,6.480256,118.6924949970124,119.81909280351218,119.0264532614639
2020-03-18,23.9008,6.482297,118.71606864532431,119.84308990515422,119.04959729404251
2020-03-19,24.0868,6.484339,118.73964697562471,119.86708349044564,119.07274582684968
2020-03-20,24.1113,6.486382,118.7632299888435,119.89107355534976,119.09589886076044
2020-03-23,25.0782,6.492514,118.83400713531182,119.96304757467155,119.16042078770026
2020-03-24,25.1185,6.494559,118.85760888950676,119.98575724603882,119.18193586367582
2020-03-25,24.2948,6.496605,118.87936643513403,120.008371228342,119.20345482431789
2020-03-26,23.097,6.497033,118.9011279636009,120.03093113534999,119.22497767032785
2020-03-27,23.5122,6.497461,118.92289347563647,120.05346594241291,119.24650440240723
2020-03-30,24.2853,6.498746,118.98821392044805,120.12099566901652,119.31110792207902
2020-03-31,23.4847,6.499174,119.00999537405181,120.14348498876122,119.33265020545385
2020-04-01,24.4918,6.499602,119.0311196482307,120.16587839943551,119.35419637840764
2020-04-02,24.1087,6.50003,119.05224767196825,120.18825094943475,119.37574644164263
2020-04-03,24.6938,6.500459,119.07337944593002,120.21061931836145,119.39730039586127
2020-04-06,24.6895,6.501743,119.13679727581786,120.27764919347351,119.46198561144503
2020-04-07,24.0388,6.502172,119.15741456045752,120.29998408471958,119.48355513662487
2020-04-08,24.0925,6.5026,119.17803541303283,120.32229806093417,119.50512855630234
2020-04-13,23.7427,6.493336,119.2811932165586,120.43344839574279,119.61305409676915
2020-04-14,23.5645,6.489966,119.30183548971802,120.45566769789711,119.63465089820329
2020-04-15,24.1155,6.486597,119.3217191289663,120.47788005761969,119.65625159905993
2020-04-16,24.2098,6.48323,119.34160608215446,120.50006538991072,119.6778562000431
2020-04-17,23.9012,6.479865,119.36149634983482,120.5222226741567,119.699464701857
2020-04-20,24.0077,6.469781,119.42118704535368,120.58866472034543,119.76431361932691
2020-04-21,24.4248,6.466423,119.4410905765279,120.61081116358984,119.78593773150818
2020-04-22,24.5883,6.463066,119.46099742495733,120.63294659773867,119.80590205446344
2020-04-23,24.623,6.459712,119.4809075911948,120.65396521322572,119.82586970480584
2020-04-24,24.8583,6.456359,119.50082107579334,120.6749663764707,119.84584068308996
2020-04-27,24.8492,6.446787,119.56058144528623,120.73797470009436,119.90577359113972
2020-04-28,24.3882,6.443679,119.58050820886044,120.75897204004448,119.92575788673825
2020-04-29,24.0002,6.440573,119.59990682463652,120.77996799998319,119.9457455130527
2020-04-30,23.9283,6.437468,119.61930858729919,120.8009568744223,119.96573647063822
2020-05-04,24.3812,6.425063,119.69694711702657,120.88483470327589,120.0457336247964
2020-05-05,23.8343,6.421965,119.7163646217811,120.90580486418483,120.0657412470672
2020-05-06,24.2942,6.418869,119.7353197128462,120.92677026659773,120.08575220394171
2020-05-07,24.0563,6.415775,119.75427780513408,120.94773426585424,120.1057664959757
2020-05-08,23.6805,6.412682,119.77323889911989,120.96869685996401,120.12578412372503
2020-05-11,23.8693,6.407304,119.83014019601804,121.03156812413351,120.18585702682505
2020-05-12,24.0487,6.408108,119.84911330154905,121.052518352377,120.20588800299619
2020-05-13,24.2113,6.408912,119.86705737712393,121.07345942928099,120.22592231766336
2020-05-14,24.2708,6.409716,119.88500413932567,121.0942975169094,120.24595997138296
2020-05-15,23.958,6.41052,119.90295358855654,121.11507595287112,120.26433088193413
2020-05-18,23.6032,6.412933,119.9568180624472,121.17342241463437,120.31946045530427
2020-05-19,23.6023,6.413737,119.97477826381822,121.19286906596773,120.33784259509603
2020-05-20,23.2962,6.414542,119.99274115423049,121.21230267916931,120.35622754327026
2020-05-21,22.96,6.415347,120.01070673408663,121.23172627727197,120.37461530025604
2020-05-22,22.7928,6.416152,120.0286750037893,121.25113817068734,120.39300586648245
2020-05-25,22.563,6.418567,120.08259595600418,121.30937026608402,120.44819442489782
2020-05-26,22.2932,6.419751,120.10057498912093,121.32876291680294,120.46659623237939
2020-05-27,22.3633,6.420936,120.11852335282765,121.34815024204404,120.4850008512482
2020-05-28,22.204,6.422121,120.13647439881761,121.36752617085574,120.5034082819338
2020-05-29,22.1778,6.423306,120.15442812749167,121.38689137105234,120.52181852486574
2020-06-01,22.0168,6.426863,120.20830541362781,121.44495896640272,120.57706613143652
2020-06-02,21.6827,6.428049,120.22626987704797,121.46430481101895,120.59548762765104
2020-06-03,21.6043,6.429236,120.24386966711052,121.48364631455588,120.61391193826081
2020-06-04,21.8388,6.430422,120.26147203358677,121.50297773723024,120.63233906369581
2020-06-05,21.5837,6.431609,120.2790769768539,121.52229299809947,120.65076900438609
2020-06-08,21.6552,6.43517,120.33190727117295,121.58011538484443,120.70607572228997
2020-06-09,21.7252,6.436358,120.34952252537624,121.59935206087866,120.72451692830309
2020-06-10,21.923,6.437546,120.36673919318194,121.61857962064731,120.74296095172268
2020-06-11,22.4252,6.437509,120.38395832392763,121.63778522134574,120.76140779297917
2020-06-12,22.3347,6.437473,120.40117991796564,121.65698033961914,120.77985745250308
2020-06-15,22.5435,6.437364,120.45285948335764,121.71453823516762,120.83522334498534
2020-06-16,22.2168,6.437327,120.47009093408928,121.73371841781785,120.85368428188525
2020-06-17,22.2783,6.437291,120.48675596333518,121.75289485996086,120.8721480392061
2020-06-18,22.6088,6.437255,120.5034232979101,121.77205572178944,120.89061461737873
2020-06-19,22.63,6.437218,120.52009293813299,121.7912043775517,120.90908401683416
2020-06-22,22.4413,6.437109,120.57011569587902,121.84861765120016,120.9645091472077
2020-06-23,22.413,6.437073,120.58679456188364,121.86775803822287,120.98298983610518
2020-06-24,22.6662,6.437036,120.60304028281767,121.88688619841163,121.00147334844125
2020-06-25,22.7963,6.437,120.61928819241135,121.90599941646629,121.01995968464725
2020-06-26,22.9715,6.43836,120.6355382909595,121.92499677333647,121.03676801238123
2020-06-29,23.1325,6.442443,120.6843017232801,121.97882950006196,121.08720700381994
2020-06-30,23.0893,6.443804,120.70056058059562,121.99674920660577,121.10402467145936
2020-07-01,22.8078,6.445166,120.71668751660654,122.01465663499,121.12084467488596
2020-07-02,22.5225,6.446528,120.73281660735529,122.0325063624669,121.13766701442414
2020-07-03,22.4147,6.44789,120.74894785312978,122.0503366675632,121.15449169039837
2020-07-06,22.2808,6.451979,120.79735452348723,122.10380455504468,121.20497974018262
2020-07-07,22.6213,6.453342,120.81349439224441,122.12162831873736,121.22181376514654
2020-07-08,22.8225,6.454706,120.83010624772332,122.1394394190009,121.23865012816948
2020-07-09,22.6945,6.45607,120.84672038733237,122.15723683170536,121.25548882957618
2020-07-10,22.5342,6.457434,120.86333681138561,122.17502767594728,121.27232986969139
2020-07-13,22.4633,6.463438,120.91319979335186,122.22836992743949,121.32286702553665
2020-07-14,22.6173,6.465441,120.92982535832344,122.24615143907793,121.33971742373464
2020-07-15,22.3647,6.467444,120.94628525121945,122.26392806693302,121.35657016226571
2020-07-16,22.3032,6.469448,120.96274738448976,122.28169199681508,121.37342524145491
2020-07-17,22.4897,6.471452,120.9792117584393,122.29945409192035,121.39028266162735
2020-07-20,22.6278,6.477469,121.02861832741351,122.3527130417531,121.44086897129553
2020-07-21,22.3597,6.479476,121.04509166713031,122.37046268186033,121.45773575865266
2020-07-22,22.251,6.481484,121.06123101268594,122.38820299976969,121.47460488861914
2020-07-23,22.3627,6.483492,121.07737251015429,122.40594079002392,121.49147636152034
2020-07-24,22.3842,6.4855,121.09351615982231,122.42364714937568,121.50835017768166
2020-07-27,22.0275,6.490386,121.14196002489412,122.47674587933287,121.55898568898114
2020-07-28,21.9615,6.491824,121.15811228623076,122.49445125380245,121.57586888143794
2020-07-29,21.9907,6.493263,121.17369456567204,122.51214489676134,121.59275441878259
2020-07-30,22.1727,6.494702,121.18927884916756,122.52983258768081,121.60964230134074
2020-07-31,22.2012,6.496141,121.20486513697513,122.54751432324451,121.62653252943815
2020-08-03,22.614,6.500461,121.25163602884783,122.60054930274514,121.67721729022377
2020-08-04,22.7845,6.501901,121.26723033648155,122.61821638245674,121.6941169037363
2020-08-05,22.4068,6.503342,121.2824897962989,122.6358734056158,121.71101886441737
2020-08-06,22.3652,6.504783,121.29775117626494,122.65351253207395,121.727923172593
2020-08-07,22.4892,6.506225,121.31301447662128,122.67114056745842,121.74482982858919
2020-08-10,22.485,6.510552,121.35881590244885,122.72400101928697,121.79556388676234
2020-08-11,22.349,6.511141,121.37408688678326,122.74162111773333,121.81247993730217
2020-08-12,22.3457,6.511731,121.38919121759584,122.75923726795529,121.82939833729347
2020-08-13,22.2628,6.512321,121.40429742805847,122.77675057814095,121.84631908706254
2020-08-14,22.0313,6.512911,121.41940551840507,122.7942435367261,121.86324218693574
2020-08-17,22.057,6.514681,121.4647410710882,122.84340463155914,121.90894661533332
2020-08-18,22.1535,6.515272,121.47985668331036,122.8597735152263,121.92418523366022
2020-08-19,22.0527,6.515862,121.49480545456335,122.876132635347,121.93942575681443
2020-08-20,22.176,6.516452,121.50975606534568,122.89248028082638,121.95466818503402
2020-08-21,22.0362,6.517042,121.52470851588373,122.90882327386372,121.96991251855714
2020-08-24,21.984,6.518814,121.56957690829621,122.9578345591021,122.01565695332945
2020-08-25,21.9723,6.519404,121.58453672012132,122.9741578947389,122.03090891044862
2020-08-26,21.9202,6.520389,121.59973478721133,122.99047759027617,122.04616277406242
2020-08-27,22.1168,6.521373,121.61493475405973,123.00679091056766,122.06141854440918
2020-08-28,21.8602,6.522358,121.63013662090398,123.02309785250156,122.07667622172723
2020-08-31,21.888,6.525312,121.675753623787,123.07199575901542,122.12246069789296
2020-09-01,21.7445,6.526297,121.69096309298996,123.08829493552041,122.13772600548019
2020-09-02,21.8393,6.527282,121.70590403901416,123.10458361988354,122.15299322123086
2020-09-03,21.6383,6.528268,121.7208468194545,123.12086762063903,122.1682623453835
2020-09-04,21.6115,6.529253,121.73579143453621,123.13714180532162,122.18353337817666
2020-09-07,21.5887,6.532211,121.78063628988227,123.18599471633253,122.22935793078524
